,datetime,m_water_vx,m_water_vy,m_lat,m_lon
231,2024-05-30 21:59:40.160,-0.0264205917094237,-0.100611676135422,60.00009605654192,-23.976162055581447
232,2024-05-30 21:59:40.359,-0.0264205917094237,-0.100611676135422,60.00009605654192,-23.976162055581447
233,2024-05-30 22:29:01.861,0.100576880690492,0.0370797414460541,59.99096000457233,-23.9605883395726
234,2024-05-30 22:29:02.224,0.100576880690492,0.0370797414460541,59.99096000457233,-23.9605883395726
235,2024-05-30 22:29:02.434,0.100576880690492,0.0370797414460541,59.99096000457233,-23.9605883395726
236,2024-05-30 22:33:33.040,0.100333177297002,0.0370775847991597,59.995772891955234,-23.980750152776576
237,2024-05-30 23:06:45.241,0.0248682680918468,0.0290057227082312,59.98965333791754,-23.90434667216577
238,2024-05-30 23:06:45.589,0.0248682680918468,0.0290057227082312,59.98965333791754,-23.90434667216577
239,2024-05-30 23:10:03.831,0.0231809991869152,0.0301834828560314,59.984149126991,-23.98810730150065
240,2024-05-30 23:10:04.161,0.0231809991869152,0.0301834828560314,59.984149126991,-23.98810730150065
241,2024-05-30 23:10:04.234,0.0231809991869152,0.0301834828560314,59.984149126991,-23.98810730150065
242,2024-05-30 23:10:04.286,0.0231809991869152,0.0301834828560314,59.984149126991,-23.98810730150065
243,2024-05-30 23:10:43.081,0.0206444363882747,0.147368326939944,59.99164000457263,-23.960313339568906
244,2024-05-30 23:10:43.636,0.0206444363882747,0.147368326939944,59.99164000457263,-23.960313339568906
245,2024-05-30 23:10:43.797,0.0206444363882747,0.147368326939944,59.99164000457263,-23.960313339568906
246,2024-05-30 23:10:43.947,0.0206444363882747,0.147368326939944,59.99164000457263,-23.960313339568906
247,2024-05-30 23:10:43.988,0.0206444363882747,0.147368326939944,59.99164000457263,-23.960313339568906
248,2024-05-30 23:10:44.081,0.0206444363882747,0.147368326939944,59.99164000457263,-23.960313339568906
249,2024-05-30 23:54:09.662,0.128620406855279,-0.0173380580477384,59.98613667123943,-23.951581672780964
250,2024-05-30 23:54:10.263,0.128620406855279,-0.0173380580477384,59.98613667123943,-23.951581672780964
251,2024-05-30 23:54:10.639,0.128620406855279,-0.0173380580477384,59.98613667123943,-23.951581672780964
252,2024-05-30 23:58:34.547,0.128268185468561,-0.0175099144273514,59.9896850045827,-23.91165500559054
253,2024-05-30 23:58:34.942,0.128268185468561,-0.0175099144273514,59.9896850045827,-23.91165500559054
254,2024-05-30 23:58:36.816,-0.0036442369445729,0.0277460745909565,59.9896850045827,-23.91165500559054
255,2024-05-30 23:58:37.430,-0.0036442369445729,0.0277460745909565,59.9896850045827,-23.91165500559054
256,2024-05-31 00:30:12.318,0.139628258246417,0.0177861603022881,59.9884914989088,-23.98078720855307
257,2024-05-31 00:30:12.430,0.139628258246417,0.0177861603022881,59.9884914989088,-23.98078720855307
258,2024-05-31 00:30:12.615,0.139628258246417,0.0177861603022881,59.9884914989088,-23.98078720855307
259,2024-05-31 00:30:12.633,0.139628258246417,0.0177861603022881,59.9884914989088,-23.98078720855307
260,2024-05-31 00:30:12.716,0.139628258246417,0.0177861603022881,59.9884914989088,-23.98078720855307
261,2024-05-31 00:30:12.905,0.139628258246417,0.0177861603022881,59.9884914989088,-23.98078720855307
262,2024-05-31 00:30:13.320,0.139628258246417,0.0177861603022881,59.9884914989088,-23.98078720855307
263,2024-05-31 00:54:56.213,0.0332372160631486,0.099778388699868,59.983116675010265,-23.985914246330868
264,2024-05-31 00:54:56.401,0.0332372160631486,0.099778388699868,59.983116675010265,-23.985914246330868
265,2024-05-31 01:33:46.437,0.0137493905714726,0.091765304827458,59.99328500458126,-23.924136672417102
266,2024-05-31 01:33:46.471,0.0137493905714726,0.091765304827458,59.99328500458126,-23.924136672417102
267,2024-05-31 01:47:29.524,0.0167539326819655,0.113611520456601,60.001696671234704,-23.993630006716504
